Date,Open,High,Low,Close,Adj Close,Volume
2022-07-13,3779.669922,3829.439941,3759.070068,3801.780029,3801.780029,4109390000
2022-07-14,3763.989990,3796.409912,3721.560059,3790.379883,3790.379883,4199690000
2022-07-15,3818.000000,3863.620117,3817.179932,3863.159912,3863.159912,4143800000
2022-07-18,3883.790039,3902.439941,3818.629883,3830.850098,3830.850098,4046870000
2022-07-19,3860.729980,3939.810059,3860.729980,3936.689941,3936.689941,4041070000
2022-07-20,3935.320068,3974.129883,3922.030029,3959.899902,3959.899902,4185300000
2022-07-21,3955.469971,3999.290039,3927.639893,3998.949951,3998.949951,4132790000
2022-07-22,3998.429932,4012.439941,3938.860107,3961.629883,3961.629883,3979240000
2022-07-25,3965.719971,3975.300049,3943.459961,3966.840088,3966.840088,3568340000
2022-07-26,3953.219971,3953.219971,3910.739990,3921.050049,3921.050049,3778950000
2022-07-27,3951.429932,4039.560059,3951.429932,4023.610107,4023.610107,4112180000
2022-07-28,4026.129883,4078.949951,3992.969971,4072.429932,4072.429932,4413000000
2022-07-29,4087.330078,4140.149902,4079.219971,4130.290039,4130.290039,4616360000
2022-08-01,4112.379883,4144.950195,4096.020020,4118.629883,4118.629883,4202810000
2022-08-02,4104.209961,4140.470215,4079.810059,4091.189941,4091.189941,4727710000
2022-08-03,4107.959961,4167.660156,4107.959961,4155.169922,4155.169922,4351760000
2022-08-04,4154.850098,4161.290039,4135.419922,4151.939941,4151.939941,4283320000
2022-08-05,4115.870117,4151.580078,4107.310059,4145.189941,4145.189941,4085940000
2022-08-08,4155.930176,4186.620117,4128.970215,4140.060059,4140.060059,4221090000
2022-08-09,4133.109863,4137.299805,4112.089844,4122.470215,4122.470215,3913090000
2022-08-10,4181.020020,4211.029785,4177.259766,4210.240234,4210.240234,4546010000
2022-08-11,4227.399902,4257.910156,4201.410156,4207.270020,4207.270020,4630200000
2022-08-12,4225.020020,4280.470215,4219.779785,4280.149902,4280.149902,3788010000
2022-08-15,4269.370117,4301.790039,4256.899902,4297.140137,4297.140137,3696830000
2022-08-16,4290.459961,4325.279785,4277.770020,4305.200195,4305.200195,4329820000
2022-08-17,4280.399902,4302.180176,4253.080078,4274.040039,4274.040039,3885030000
2022-08-18,4273.129883,4292.529785,4261.979980,4283.740234,4283.740234,3340330000
2022-08-19,4266.310059,4266.310059,4218.700195,4228.479980,4228.479980,3761340000
2022-08-22,4195.080078,4195.080078,4129.859863,4137.990234,4137.990234,3907430000
2022-08-23,4133.089844,4159.770020,4124.029785,4128.729980,4128.729980,3823520000
2022-08-24,4126.549805,4156.560059,4119.970215,4140.770020,4140.770020,3583630000
2022-08-25,4153.259766,4200.540039,4147.589844,4199.120117,4199.120117,3566870000
2022-08-26,4198.740234,4203.040039,4057.659912,4057.659912,4057.659912,3832750000
2022-08-29,4034.580078,4062.989990,4017.419922,4030.610107,4030.610107,3396510000
2022-08-30,4041.250000,4044.979980,3965.209961,3986.159912,3986.159912,3835860000
2022-08-31,4000.669922,4015.370117,3954.530029,3955.000000,3955.000000,4542490000
2022-09-01,3936.729980,3970.229980,3903.649902,3966.850098,3966.850098,4152250000
2022-09-02,3994.659912,4018.429932,3906.209961,3924.260010,3924.260010,3665850000
2022-09-06,3930.889893,3942.550049,3886.750000,3908.189941,3908.189941,4127340000
2022-09-07,3909.429932,3987.889893,3906.030029,3979.870117,3979.870117,3890320000
2022-09-08,3959.939941,4010.500000,3944.810059,4006.179932,4006.179932,3966850000
2022-09-09,4022.939941,4076.810059,4022.939941,4067.360107,4067.360107,3901940000
2022-09-12,4083.669922,4119.279785,4083.669922,4110.410156,4110.410156,3814200000
2022-09-13,4037.120117,4037.120117,3921.280029,3932.689941,3932.689941,4224550000
2022-09-14,3940.729980,3961.939941,3912.179932,3946.010010,3946.010010,4293240000
2022-09-15,3932.409912,3959.139893,3888.280029,3901.350098,3901.350098,4441830000
2022-09-16,3880.949951,3880.949951,3837.080078,3873.330078,3873.330078,7954650000
2022-09-19,3849.909912,3900.449951,3838.500000,3899.889893,3899.889893,3766850000
2022-09-20,3875.229980,3876.010010,3827.540039,3855.929932,3855.929932,4058050000
2022-09-21,3871.399902,3907.070068,3789.489990,3789.929932,3789.929932,4078330000
2022-09-22,3782.360107,3790.899902,3749.449951,3757.989990,3757.989990,4284600000
2022-09-23,3727.139893,3727.139893,3647.469971,3693.229980,3693.229980,5144270000
2022-09-26,3682.719971,3715.669922,3644.760010,3655.040039,3655.040039,4886140000
2022-09-27,3686.439941,3717.530029,3623.290039,3647.290039,3647.290039,4577740000
2022-09-28,3651.939941,3736.739990,3640.610107,3719.040039,3719.040039,4684850000
2022-09-29,3687.010010,3687.010010,3610.399902,3640.469971,3640.469971,4681810000
2022-09-30,3633.479980,3671.439941,3584.129883,3585.620117,3585.620117,5645360000
2022-10-03,3609.780029,3698.350098,3604.929932,3678.429932,3678.429932,4806680000
2022-10-04,3726.459961,3791.919922,3726.459961,3790.929932,3790.929932,5146580000
2022-10-05,3753.250000,3806.909912,3722.659912,3783.280029,3783.280029,4293180000
2022-10-06,3771.969971,3797.929932,3739.219971,3744.520020,3744.520020,4252100000
2022-10-07,3706.739990,3706.739990,3620.729980,3639.659912,3639.659912,4449660000
2022-10-10,3647.510010,3652.169922,3588.100098,3612.389893,3612.389893,3834320000
2022-10-11,3595.860107,3640.659912,3568.449951,3588.840088,3588.840088,4759030000
2022-10-12,3590.830078,3608.340088,3573.860107,3577.030029,3577.030029,4006830000
2022-10-13,3520.370117,3685.409912,3491.580078,3669.909912,3669.909912,5021680000
2022-10-14,3690.409912,3712.000000,3579.679932,3583.070068,3583.070068,4243030000
2022-10-17,3638.649902,3689.729980,3638.649902,3677.949951,3677.949951,4352780000
2022-10-18,3746.260010,3762.790039,3686.530029,3719.979980,3719.979980,4483740000
2022-10-19,3703.110107,3728.580078,3666.510010,3695.159912,3695.159912,4223800000
2022-10-20,3689.050049,3736.000000,3656.439941,3665.780029,3665.780029,4496620000
2022-10-21,3657.100098,3757.889893,3647.419922,3752.750000,3752.750000,5078020000
2022-10-24,3762.010010,3810.739990,3741.649902,3797.340088,3797.340088,4747930000
2022-10-25,3799.439941,3862.850098,3799.439941,3859.110107,3859.110107,4843120000
2022-10-26,3825.969971,3886.149902,3824.070068,3830.600098,3830.600098,4817310000
2022-10-27,3834.689941,3859.949951,3803.790039,3807.300049,3807.300049,4687320000
2022-10-28,3808.260010,3905.419922,3808.260010,3901.060059,3901.060059,4459410000
2022-10-31,3881.850098,3893.729980,3863.179932,3871.979980,3871.979980,4820620000
2022-11-01,3901.790039,3911.790039,3843.800049,3856.100098,3856.100098,4481210000
2022-11-02,3852.899902,3894.439941,3758.679932,3759.689941,3759.689941,4899000000
2022-11-03,3733.250000,3750.590088,3698.149902,3719.889893,3719.889893,4625290000
2022-11-04,3766.979980,3796.340088,3708.840088,3770.550049,3770.550049,5400180000
2022-11-07,3780.709961,3813.949951,3764.699951,3806.800049,3806.800049,4341620000
2022-11-08,3817.020020,3859.399902,3786.280029,3828.110107,3828.110107,4607640000
2022-11-09,3810.939941,3818.199951,3744.219971,3748.570068,3748.570068,4645010000
2022-11-10,3859.889893,3958.330078,3859.889893,3956.370117,3956.370117,5781260000
2022-11-11,3963.719971,4001.479980,3944.820068,3992.929932,3992.929932,5593310000
2022-11-14,3977.969971,4008.969971,3956.399902,3957.250000,3957.250000,4561930000
2022-11-15,4006.409912,4028.840088,3953.169922,3991.729980,3991.729980,5015310000
2022-11-16,3976.820068,3983.090088,3954.340088,3958.790039,3958.790039,4165320000
2022-11-17,3919.260010,3954.330078,3906.540039,3946.560059,3946.560059,4051780000
2022-11-18,3966.389893,3979.889893,3935.979980,3965.340088,3965.340088,4037360000
2022-11-21,3956.229980,3962.000000,3933.340088,3949.939941,3949.939941,3850690000
2022-11-22,3965.510010,4005.879883,3956.879883,4003.580078,4003.580078,3887990000
2022-11-23,4000.300049,4033.780029,3998.659912,4027.260010,4027.260010,3279720000
2022-11-25,4023.340088,4034.020020,4020.760010,4026.120117,4026.120117,1706460000
2022-11-28,4005.360107,4012.270020,3955.770020,3963.939941,3963.939941,3615430000
2022-11-29,3964.189941,3976.770020,3937.649902,3957.629883,3957.629883,3546040000
2022-11-30,3957.179932,4080.110107,3938.580078,4080.110107,4080.110107,6579360000
2022-12-01,4087.139893,4100.509766,4050.870117,4076.570068,4076.570068,4527130000
2022-12-02,4040.169922,4080.479980,4026.629883,4071.699951,4071.699951,4012620000
2022-12-05,4052.020020,4052.449951,3984.489990,3998.840088,3998.840088,4280820000
2022-12-06,3996.629883,4001.510010,3918.389893,3941.260010,3941.260010,4368380000
2022-12-07,3933.280029,3957.570068,3922.679932,3933.919922,3933.919922,4118050000
2022-12-08,3947.790039,3974.189941,3935.830078,3963.510010,3963.510010,4006900000
2022-12-09,3954.169922,3977.020020,3933.040039,3934.379883,3934.379883,3888260000
2022-12-12,3939.290039,3990.709961,3935.300049,3990.560059,3990.560059,3904130000
2022-12-13,4069.379883,4100.959961,3993.030029,4019.649902,4019.649902,5079360000
2022-12-14,4015.540039,4053.760010,3965.649902,3995.320068,3995.320068,4472340000
2022-12-15,3958.370117,3958.370117,3879.449951,3895.750000,3895.750000,4493900000
2022-12-16,3890.909912,3890.909912,3827.909912,3852.360107,3852.360107,7493660000
2022-12-19,3853.790039,3854.860107,3800.040039,3817.659912,3817.659912,3969610000
2022-12-20,3810.469971,3838.239990,3795.620117,3821.620117,3821.620117,3985370000
2022-12-21,3839.489990,3889.820068,3839.489990,3878.439941,3878.439941,3775200000
2022-12-22,3853.260010,3853.260010,3764.489990,3822.389893,3822.389893,3956950000
2022-12-23,3815.110107,3845.800049,3797.010010,3844.820068,3844.820068,2819280000
2022-12-27,3843.340088,3846.649902,3813.219971,3829.250000,3829.250000,3030300000
2022-12-28,3829.560059,3848.320068,3780.780029,3783.219971,3783.219971,3083520000
2022-12-29,3805.449951,3858.189941,3805.449951,3849.280029,3849.280029,3003680000
2022-12-30,3829.060059,3839.850098,3800.340088,3839.500000,3839.500000,2979870000
2023-01-03,3853.290039,3878.459961,3794.330078,3824.139893,3824.139893,3959140000
2023-01-04,3840.360107,3873.159912,3815.770020,3852.969971,3852.969971,4414080000
2023-01-05,3839.739990,3839.739990,3802.419922,3808.100098,3808.100098,3893450000
2023-01-06,3823.370117,3906.189941,3809.560059,3895.080078,3895.080078,3923560000
2023-01-09,3910.820068,3950.570068,3890.419922,3892.090088,3892.090088,4311770000
2023-01-10,3888.570068,3919.830078,3877.290039,3919.250000,3919.250000,3851030000
2023-01-11,3932.350098,3970.070068,3928.540039,3969.610107,3969.610107,4303360000
2023-01-12,3977.570068,3997.760010,3937.560059,3983.169922,3983.169922,4440260000
2023-01-13,3960.600098,4003.949951,3947.669922,3999.090088,3999.090088,3939700000
2023-01-17,3999.280029,4015.389893,3984.570068,3990.969971,3990.969971,4235560000
2023-01-18,4002.250000,4014.159912,3926.590088,3928.860107,3928.860107,4298710000
2023-01-19,3911.840088,3922.939941,3885.540039,3898.850098,3898.850098,3991500000
2023-01-20,3909.040039,3972.959961,3897.860107,3972.610107,3972.610107,4013360000
2023-01-23,3978.139893,4039.310059,3971.639893,4019.810059,4019.810059,3945210000
2023-01-24,4001.739990,4023.919922,3989.790039,4016.949951,4016.949951,3320430000
2023-01-25,3982.709961,4019.550049,3949.060059,4016.219971,4016.219971,3724020000
2023-01-26,4036.080078,4061.570068,4013.290039,4060.429932,4060.429932,3809590000
2023-01-27,4053.719971,4094.209961,4048.699951,4070.560059,4070.560059,3907760000
2023-01-30,4049.270020,4063.850098,4015.550049,4017.770020,4017.770020,3802000000
2023-01-31,4020.850098,4077.159912,4020.439941,4076.600098,4076.600098,4679320000
2023-02-01,4070.070068,4148.950195,4037.199951,4119.209961,4119.209961,4856930000
2023-02-02,4158.680176,4195.439941,4141.879883,4179.759766,4179.759766,5624360000
2023-02-03,4136.689941,4182.359863,4123.359863,4136.479980,4136.479980,4694510000
2023-02-06,4119.569824,4124.629883,4093.379883,4111.080078,4111.080078,4114240000
2023-02-07,4105.350098,4176.540039,4088.389893,4164.000000,4164.000000,4355860000
2023-02-08,4153.470215,4156.850098,4111.669922,4117.859863,4117.859863,4029820000
2023-02-09,4144.250000,4156.229980,4069.669922,4081.500000,4081.500000,4270200000
2023-02-10,4068.919922,4094.360107,4060.790039,4090.459961,4090.459961,3891520000
2023-02-13,4096.620117,4138.899902,4092.669922,4137.290039,4137.290039,3448620000
2023-02-14,4126.700195,4159.770020,4095.010010,4136.129883,4136.129883,3929200000
2023-02-15,4119.500000,4148.109863,4103.979980,4147.600098,4147.600098,4075980000
2023-02-16,4114.750000,4136.540039,4089.489990,4090.409912,4090.409912,4143660000
2023-02-17,4077.389893,4081.510010,4047.949951,4079.090088,4079.090088,4045480000
2023-02-21,4052.350098,4052.350098,3995.189941,3997.340088,3997.340088,4121590000
2023-02-22,4001.830078,4017.370117,3976.899902,3991.050049,3991.050049,4079320000
2023-02-23,4018.600098,4028.300049,3969.189941,4012.320068,4012.320068,3952940000
2023-02-24,3973.239990,3978.250000,3943.080078,3970.040039,3970.040039,3877700000
2023-02-27,3992.360107,4018.050049,3973.550049,3982.239990,3982.239990,3836950000
2023-02-28,3977.189941,3997.500000,3968.979980,3970.149902,3970.149902,5043400000
2023-03-01,3963.340088,3971.729980,3939.050049,3951.389893,3951.389893,4249480000
2023-03-02,3938.679932,3990.840088,3928.159912,3981.350098,3981.350098,4244900000
2023-03-03,3998.020020,4048.290039,3995.169922,4045.639893,4045.639893,4084730000
2023-03-06,4055.149902,4078.489990,4044.610107,4048.419922,4048.419922,4000870000
2023-03-07,4048.260010,4050.000000,3980.310059,3986.370117,3986.370117,3922500000
2023-03-08,3987.550049,4000.409912,3969.760010,3992.010010,3992.010010,3535570000
2023-03-09,3998.659912,4017.810059,3908.699951,3918.320068,3918.320068,4445260000
2023-03-10,3912.770020,3934.050049,3846.320068,3861.590088,3861.590088,5518190000
2023-03-13,3835.120117,3905.050049,3808.860107,3855.760010,3855.760010,6558020000
2023-03-14,3894.010010,3937.290039,3873.629883,3919.290039,3919.290039,5665870000
2023-03-15,3876.739990,3894.260010,3838.239990,3891.929932,3891.929932,6594010000
2023-03-16,3878.929932,3964.459961,3864.110107,3960.280029,3960.280029,5695790000
2023-03-17,3958.689941,3958.909912,3901.270020,3916.639893,3916.639893,9354280000
2023-03-20,3917.469971,3956.620117,3916.889893,3951.570068,3951.570068,5347140000
2023-03-21,3975.889893,4009.080078,3971.189941,4002.870117,4002.870117,4920240000
2023-03-22,4002.040039,4039.489990,3936.169922,3936.969971,3936.969971,4533010000
2023-03-23,3959.209961,4007.659912,3919.050049,3948.719971,3948.719971,4991600000
2023-03-24,3939.209961,3972.739990,3909.159912,3970.989990,3970.989990,4583970000
2023-03-27,3982.929932,4003.830078,3970.489990,3977.530029,3977.530029,4233540000
2023-03-28,3974.129883,3979.199951,3951.530029,3971.270020,3971.270020,4014600000
2023-03-29,3999.530029,4030.590088,3999.530029,4027.810059,4027.810059,4145250000
2023-03-30,4046.739990,4057.850098,4032.100098,4050.830078,4050.830078,3930860000
2023-03-31,4056.179932,4110.750000,4056.179932,4109.310059,4109.310059,4525120000
2023-04-03,4102.200195,4127.660156,4098.790039,4124.509766,4124.509766,4234700000
2023-04-04,4128.029785,4133.129883,4086.870117,4100.600098,4100.600098,4227800000
2023-04-05,4094.500000,4099.689941,4072.560059,4090.379883,4090.379883,3968020000
2023-04-06,4081.149902,4107.319824,4069.840088,4105.020020,4105.020020,3486690000
2023-04-10,4085.199951,4109.500000,4072.550049,4109.109863,4109.109863,3423650000
2023-04-11,4110.290039,4124.259766,4102.609863,4108.939941,4108.939941,3665830000
2023-04-12,4121.720215,4134.370117,4086.939941,4091.949951,4091.949951,3633120000
2023-04-13,4100.040039,4150.259766,4099.399902,4146.220215,4146.220215,3596590000
2023-04-14,4140.109863,4163.189941,4113.200195,4137.640137,4137.640137,3575690000
2023-04-17,4137.169922,4151.720215,4123.180176,4151.319824,4151.319824,3611180000
2023-04-18,4164.259766,4169.479980,4140.359863,4154.870117,4154.870117,3536640000
2023-04-19,4139.330078,4162.569824,4134.490234,4154.520020,4154.520020,3572560000
2023-04-20,4130.479980,4148.569824,4114.569824,4129.790039,4129.790039,3772080000
2023-04-21,4132.140137,4138.020020,4113.859863,4133.520020,4133.520020,3611750000
2023-04-24,4132.069824,4142.410156,4117.770020,4137.040039,4137.040039,3290940000
2023-04-25,4126.430176,4126.430176,4071.379883,4071.629883,4071.629883,3978640000
2023-04-26,4087.780029,4089.669922,4049.350098,4055.989990,4055.989990,3837030000
2023-04-27,4075.290039,4138.240234,4075.290039,4135.350098,4135.350098,3750550000
2023-04-28,4129.629883,4170.060059,4127.180176,4169.479980,4169.479980,4087800000
2023-05-01,4166.790039,4186.919922,4164.120117,4167.870117,4167.870117,3321370000
2023-05-02,4164.100098,4164.100098,4089.719971,4119.580078,4119.580078,4486130000
2023-05-03,4122.250000,4148.299805,4088.860107,4090.750000,4090.750000,4246510000
2023-05-04,4082.550049,4082.610107,4048.280029,4061.219971,4061.219971,4920090000
2023-05-05,4084.729980,4147.020020,4084.729980,4136.250000,4136.250000,4186270000
2023-05-08,4136.979980,4142.299805,4123.810059,4138.120117,4138.120117,3641640000
2023-05-09,4124.250000,4130.350098,4116.649902,4119.169922,4119.169922,3810140000
2023-05-10,4143.740234,4154.279785,4098.919922,4137.640137,4137.640137,4057160000
2023-05-11,4132.240234,4132.799805,4109.290039,4130.620117,4130.620117,3752900000
2023-05-12,4138.540039,4143.740234,4099.120117,4124.080078,4124.080078,3533740000
2023-05-15,4126.649902,4141.250000,4110.270020,4136.279785,4136.279785,3562170000
2023-05-16,4127.950195,4135.540039,4109.859863,4109.899902,4109.899902,3654200000
2023-05-17,4122.850098,4164.669922,4113.620117,4158.770020,4158.770020,4039080000
2023-05-18,4157.680176,4202.200195,4153.500000,4198.049805,4198.049805,3980500000
2023-05-19,4204.149902,4212.910156,4180.200195,4191.979980,4191.979980,4041900000
2023-05-22,4190.779785,4209.220215,4179.680176,4192.629883,4192.629883,3728520000
